,Iteration,Time,Fitness,Restarts,max_iters,current_restart
1201,1201,1.4758631000000015,23.0,25,100,0
1202,1202,1.476185000000001,23.0,25,100,0
1203,1203,1.4766134000000015,23.0,25,100,0
1204,1204,1.4771108999999996,24.0,25,100,0
1205,1205,1.4775689000000014,24.0,25,100,0
1206,1206,1.4780456000000015,24.0,25,100,0
1207,1207,1.4786082,24.0,25,100,0
1208,1208,1.4791023999999986,24.0,25,100,0
1209,1209,1.4794808999999987,24.0,25,100,0
1210,1210,1.479870899999998,24.0,25,100,0
1211,1211,1.4802910999999987,24.0,25,100,0
1212,1212,0.00019569999999902166,24.0,25,100,0
1213,1213,0.0025055999999992196,24.0,25,100,0
1214,1214,0.0027058000000010907,24.0,25,100,0
1215,1215,0.002896899999999647,24.0,25,100,0
1216,1216,0.0030885000000004936,24.0,25,100,0
1217,1217,0.00343859999999907,24.0,25,100,0
1218,1218,0.003638299999998651,24.0,25,100,0
1219,1219,0.003829799999998329,24.0,25,100,0
1220,1220,0.004022400000000204,24.0,25,100,0
1221,1221,0.004214099999998666,24.0,25,100,0
1222,1222,0.0044107000000011,24.0,25,100,0
1223,1223,0.0046037000000005435,24.0,25,100,0
1224,1224,0.004793400000000503,24.0,25,100,0
1225,1225,0.00498529999999775,24.0,25,100,0
1226,1226,0.005180400000000418,24.0,25,100,0
1227,1227,0.0053781999999991115,24.0,25,100,0
1228,1228,0.005574499999998039,24.0,25,100,0
1229,1229,0.005771499999998042,24.0,25,100,0
1230,1230,0.0059462999999979615,24.0,25,100,0
1231,1231,0.006121799999998956,24.0,25,100,0
1232,1232,0.006309599999998028,24.0,25,100,0
1233,1233,0.00649879999999925,24.0,25,100,0
1234,1234,0.007404600000000983,24.0,25,100,0
1235,1235,0.007636800000000221,24.0,25,100,0
1236,1236,0.0079457000000005,24.0,25,100,0
1237,1237,0.008252999999999844,24.0,25,100,0
1238,1238,0.00847219999999993,25.0,25,100,0
1239,1239,0.008648199999999662,26.0,25,100,0
1240,1240,0.008842699999998871,26.0,25,100,0
1241,1241,0.009198299999997772,26.0,25,100,0
1242,1242,0.009436199999999673,26.0,25,100,0
1243,1243,0.00966460000000069,26.0,25,100,0
1244,1244,0.009876299999998395,26.0,25,100,0
1245,1245,0.010090899999998015,26.0,25,100,0
1246,1246,0.01029360000000068,26.0,25,100,0
1247,1247,0.010500199999999182,26.0,25,100,0
1248,1248,0.01071190000000044,26.0,25,100,0
1249,1249,0.010917199999997962,26.0,25,100,0
1250,1250,0.011122099999997914,26.0,25,100,0
1251,1251,0.01147890000000018,26.0,25,100,0
1252,1252,0.011839599999998285,26.0,25,100,0
1253,1253,0.01205179999999828,26.0,25,100,0
1254,1254,0.012253999999998655,26.0,25,100,0
1255,1255,0.012469700000000472,26.0,25,100,0
1256,1256,0.012680199999998365,26.0,25,100,0
1257,1257,0.012886099999999345,26.0,25,100,0
1258,1258,0.013087200000001076,26.0,25,100,0
1259,1259,0.013286999999998272,26.0,25,100,0
1260,1260,0.013533599999998813,26.0,25,100,0
1261,1261,0.013709899999998498,26.0,25,100,0
1262,1262,0.013869499999998425,26.0,25,100,0
1263,1263,0.07852619999999888,26.0,25,100,0
1264,1264,0.07872760000000056,26.0,25,100,0
1265,1265,0.078925899999998,26.0,25,100,0
1266,1266,0.07911289999999838,27.0,25,100,0
1267,1267,0.07929120000000012,27.0,25,100,0
1268,1268,0.07950599999999852,27.0,25,100,0
1269,1269,0.07969599999999843,27.0,25,100,0
1270,1270,0.07988849999999914,27.0,25,100,0
1271,1271,0.0800775999999992,28.0,25,100,0
1272,1272,0.08026489999999953,28.0,25,100,0
1273,1273,0.08046149999999841,28.0,25,100,0
1274,1274,0.08065009999999972,28.0,25,100,0
1275,1275,0.08084230000000048,28.0,25,100,0
1276,1276,0.08103449999999768,28.0,25,100,0
1277,1277,0.08121990000000068,28.0,25,100,0
1278,1278,0.08143829999999852,28.0,25,100,0
1279,1279,0.0819593999999988,28.0,25,100,0
1280,1280,0.08217349999999968,28.0,25,100,0
1281,1281,0.08236429999999828,28.0,25,100,0
1282,1282,0.08256300000000039,28.0,25,100,0
1283,1283,0.08275240000000039,28.0,25,100,0
1284,1284,0.08307740000000052,28.0,25,100,0
1285,1285,0.08328039999999959,28.0,25,100,0
1286,1286,0.08348810000000029,28.0,25,100,0
1287,1287,0.0836775000000003,28.0,25,100,0
1288,1288,0.08387489999999787,28.0,25,100,0
1289,1289,0.08406730000000096,28.0,25,100,0
1290,1290,0.08426689999999937,28.0,25,100,0
1291,1291,0.08447169999999815,28.0,25,100,0
1292,1292,0.08466809999999825,28.0,25,100,0
1293,1293,0.08486109999999769,28.0,25,100,0
1294,1294,0.0850553000000005,28.0,25,100,0
1295,1295,0.0852649999999997,28.0,25,100,0
1296,1296,0.08548649999999824,28.0,25,100,0
1297,1297,0.08568520000000035,28.0,25,100,0
1298,1298,0.08589119999999895,28.0,25,100,0
1299,1299,0.08609750000000105,28.0,25,100,0
1300,1300,0.08630910000000114,24.0,25,100,1
1301,1301,0.0865298999999986,24.0,25,100,1
1302,1302,0.08673969999999898,24.0,25,100,1
1303,1303,0.08694449999999776,24.0,25,100,1
1304,1304,0.08714909999999776,24.0,25,100,1
1305,1305,0.08735420000000005,24.0,25,100,1
1306,1306,0.0875692999999984,24.0,25,100,1
1307,1307,0.08777239999999864,24.0,25,100,1
1308,1308,0.08804289999999781,24.0,25,100,1
1309,1309,0.08828180000000074,24.0,25,100,1
1310,1310,0.08865300000000076,24.0,25,100,1
1311,1311,0.08895189999999786,24.0,25,100,1
1312,1312,0.08919440000000023,24.0,25,100,1
1313,1313,0.15151930000000036,25.0,25,100,1
1314,1314,0.1542349999999999,26.0,25,100,1
1315,1315,0.15444619999999887,26.0,25,100,1
1316,1316,0.15463330000000042,26.0,25,100,1
1317,1317,0.15481809999999996,26.0,25,100,1
1318,1318,0.1550261000000006,26.0,25,100,1
1319,1319,0.1552295000000008,26.0,25,100,1
1320,1320,0.155444499999998,26.0,25,100,1
1321,1321,0.15564570000000089,26.0,25,100,1
1322,1322,0.15583840000000038,26.0,25,100,1
1323,1323,0.15603399999999823,26.0,25,100,1
1324,1324,0.15623839999999944,26.0,25,100,1
1325,1325,0.15644349999999818,26.0,25,100,1
1326,1326,0.1568891999999984,26.0,25,100,1
1327,1327,0.15746159999999776,26.0,25,100,1
1328,1328,0.1578969999999984,26.0,25,100,1
1329,1329,0.15812769999999787,26.0,25,100,1
1330,1330,0.15833419999999876,26.0,25,100,1
1331,1331,0.15855189999999908,26.0,25,100,1
1332,1332,0.15874459999999857,26.0,25,100,1
1333,1333,0.1589400999999988,26.0,25,100,1
1334,1334,0.1591452999999987,26.0,25,100,1
1335,1335,0.15934389999999965,26.0,25,100,1
1336,1336,0.15955089999999927,26.0,25,100,1
1337,1337,0.15975159999999988,26.0,25,100,1
1338,1338,0.15997780000000006,26.0,25,100,1
1339,1339,0.16017069999999833,26.0,25,100,1
1340,1340,0.16038029999999992,26.0,25,100,1
1341,1341,0.16058470000000113,26.0,25,100,1
1342,1342,0.1607771999999983,26.0,25,100,1
1343,1343,0.1609714999999987,26.0,25,100,1
1344,1344,0.16116110000000106,26.0,25,100,1
1345,1345,0.16137570000000068,26.0,25,100,1
1346,1346,0.16159629999999936,26.0,25,100,1
1347,1347,0.16179469999999796,26.0,25,100,1
1348,1348,0.16198749999999862,26.0,25,100,1
1349,1349,0.1621756999999988,26.0,25,100,1
1350,1350,0.16236220000000046,26.0,25,100,1
1351,1351,0.1625729999999983,26.0,25,100,1
1352,1352,0.16276780000000102,26.0,25,100,1
1353,1353,0.16296200000000027,26.0,25,100,1
1354,1354,0.1631537999999999,26.0,25,100,1
1355,1355,0.1633521000000009,26.0,25,100,1
1356,1356,0.16356030000000032,26.0,25,100,1
1357,1357,0.1637506000000002,26.0,25,100,1
1358,1358,0.1639425999999986,26.0,25,100,1
1359,1359,0.16414259999999814,26.0,25,100,1
1360,1360,0.16433680000000095,26.0,25,100,1
1361,1361,0.16471849999999932,26.0,25,100,1
1362,1362,0.16497079999999897,26.0,25,100,1
1363,1363,0.1652579999999979,26.0,25,100,1
1364,1364,0.23177399999999793,26.0,25,100,1
1365,1365,0.23211020000000104,26.0,25,100,1
1366,1366,0.23234219999999794,26.0,25,100,1
1367,1367,0.2325873999999999,26.0,25,100,1
1368,1368,0.23283580000000015,26.0,25,100,1
1369,1369,0.2330761999999993,26.0,25,100,1
1370,1370,0.23332109999999773,26.0,25,100,1
1371,1371,0.23354129999999884,26.0,25,100,1
1372,1372,0.23375919999999795,26.0,25,100,1
1373,1373,0.23398599999999803,26.0,25,100,1
1374,1374,0.23420810000000003,26.0,25,100,1
1375,1375,0.2344286999999987,26.0,25,100,1
1376,1376,0.23464749999999768,26.0,25,100,1
1377,1377,0.2348675,26.0,25,100,1
1378,1378,0.23508089999999982,26.0,25,100,1
1379,1379,0.23529879999999892,26.0,25,100,1
1380,1380,0.2355248000000003,26.0,25,100,1
1381,1381,0.23574299999999937,26.0,25,100,1
1382,1382,0.23596660000000114,26.0,25,100,1
1383,1383,0.23618869999999959,26.0,25,100,1
1384,1384,0.23641899999999794,26.0,25,100,1
1385,1385,0.2366326999999977,26.0,25,100,1
1386,1386,0.23685799999999801,26.0,25,100,1
1387,1387,0.23707959999999773,26.0,25,100,1
1388,1388,0.23730150000000094,26.0,25,100,1
1389,1389,0.23752909999999972,26.0,25,100,1
1390,1390,0.23775930000000045,26.0,25,100,1
1391,1391,0.23798129999999773,26.0,25,100,1
1392,1392,0.2382011999999989,26.0,25,100,1
1393,1393,0.23848119999999895,26.0,25,100,1
1394,1394,0.23873069999999785,26.0,25,100,1
1395,1395,0.23897690000000082,26.0,25,100,1
1396,1396,0.23921610000000015,26.0,25,100,1
1397,1397,0.2394691999999985,26.0,25,100,1
1398,1398,0.23969509999999872,26.0,25,100,1
1399,1399,0.23991690000000077,26.0,25,100,1
1400,1400,0.24082770000000053,22.0,25,100,2
1401,1401,0.24117539999999948,23.0,25,100,2
1402,1402,0.24143339999999824,25.0,25,100,2
1403,1403,0.24169179999999812,25.0,25,100,2
1404,1404,0.24194590000000105,25.0,25,100,2
1405,1405,0.24218289999999953,25.0,25,100,2
1406,1406,0.24243539999999797,25.0,25,100,2
1407,1407,0.24266739999999842,25.0,25,100,2
1408,1408,0.24289429999999967,25.0,25,100,2
1409,1409,0.24311949999999882,25.0,25,100,2
1410,1410,0.24334529999999788,25.0,25,100,2
1411,1411,0.2435849999999995,25.0,25,100,2
1412,1412,0.24380769999999785,25.0,25,100,2
1413,1413,0.24403590000000008,25.0,25,100,2
1414,1414,0.30724989999999863,25.0,25,100,2
1415,1415,0.3107559000000002,25.0,25,100,2
1416,1416,0.31110609999999994,25.0,25,100,2
1417,1417,0.31147280000000066,26.0,25,100,2
1418,1418,0.3117321000000004,26.0,25,100,2
1419,1419,0.3119808000000006,26.0,25,100,2
1420,1420,0.3122349,26.0,25,100,2
1421,1421,0.31248820000000066,26.0,25,100,2
1422,1422,0.3127253000000003,26.0,25,100,2
1423,1423,0.3129634999999986,26.0,25,100,2
1424,1424,0.31319999999999837,26.0,25,100,2
1425,1425,0.3134397,26.0,25,100,2
1426,1426,0.3136924999999984,26.0,25,100,2
1427,1427,0.31410239999999945,26.0,25,100,2
1428,1428,0.31439590000000095,26.0,25,100,2
1429,1429,0.31462020000000024,26.0,25,100,2
1430,1430,0.314839199999998,26.0,25,100,2
1431,1431,0.31505830000000046,26.0,25,100,2
1432,1432,0.31544350000000065,26.0,25,100,2
1433,1433,0.315672499999998,26.0,25,100,2
1434,1434,0.3158941999999989,26.0,25,100,2
1435,1435,0.3161026000000007,26.0,25,100,2
1436,1436,0.31632450000000034,26.0,25,100,2
1437,1437,0.3165684999999989,26.0,25,100,2
1438,1438,0.3167827999999986,26.0,25,100,2
1439,1439,0.31699760000000055,26.0,25,100,2
1440,1440,0.3172192999999979,26.0,25,100,2
1441,1441,0.31745229999999935,26.0,25,100,2
1442,1442,0.31766800000000117,26.0,25,100,2
1443,1443,0.3178812999999998,26.0,25,100,2
1444,1444,0.3180911000000002,26.0,25,100,2
1445,1445,0.3182855999999994,26.0,25,100,2
1446,1446,0.318536899999998,26.0,25,100,2
1447,1447,0.3187415999999992,26.0,25,100,2
1448,1448,0.3189636,26.0,25,100,2
1449,1449,0.3191838000000011,26.0,25,100,2
1450,1450,0.3194462999999992,26.0,25,100,2
1451,1451,0.3196741999999979,26.0,25,100,2
1452,1452,0.3198939000000003,26.0,25,100,2
1453,1453,0.32010009999999767,26.0,25,100,2
1454,1454,0.3202955999999979,26.0,25,100,2
1455,1455,0.3205044999999984,26.0,25,100,2
1456,1456,0.3207060999999989,26.0,25,100,2
1457,1457,0.3209142000000007,26.0,25,100,2
1458,1458,0.3211115999999983,26.0,25,100,2
1459,1459,0.32134539999999845,26.0,25,100,2
1460,1460,0.32158409999999904,26.0,25,100,2
1461,1461,0.3218110000000003,26.0,25,100,2
1462,1462,0.32204309999999836,26.0,25,100,2
1463,1463,0.32226719999999887,26.0,25,100,2
1464,1464,0.32250900000000016,26.0,25,100,2
1465,1465,0.3953553999999997,26.0,25,100,2
1466,1466,0.39560499999999976,26.0,25,100,2
1467,1467,0.39583939999999984,26.0,25,100,2
1468,1468,0.39607619999999955,26.0,25,100,2
1469,1469,0.39631100000000075,26.0,25,100,2
1470,1470,0.39654900000000026,26.0,25,100,2
1471,1471,0.3967755000000004,26.0,25,100,2
1472,1472,0.3970090000000006,26.0,25,100,2
1473,1473,0.3972516999999982,26.0,25,100,2
1474,1474,0.3975012999999983,26.0,25,100,2
1475,1475,0.39773329999999874,26.0,25,100,2
1476,1476,0.39796679999999895,26.0,25,100,2
1477,1477,0.39827160000000106,26.0,25,100,2
1478,1478,0.39854659999999953,26.0,25,100,2
1479,1479,0.39880549999999815,26.0,25,100,2
1480,1480,0.39905549999999934,26.0,25,100,2
1481,1481,0.3993126999999994,26.0,25,100,2
1482,1482,0.3995767000000008,26.0,25,100,2
1483,1483,0.39983489999999833,26.0,25,100,2
1484,1484,0.4000965999999977,26.0,25,100,2
1485,1485,0.400344699999998,26.0,25,100,2
1486,1486,0.40060880000000054,26.0,25,100,2
1487,1487,0.40086379999999977,26.0,25,100,2
1488,1488,0.40111339999999984,26.0,25,100,2
1489,1489,0.40135820000000066,26.0,25,100,2
1490,1490,0.401621200000001,26.0,25,100,2
1491,1491,0.4018696999999989,26.0,25,100,2
1492,1492,0.4021222000000009,26.0,25,100,2
1493,1493,0.40238339999999795,26.0,25,100,2
1494,1494,0.40264279999999886,26.0,25,100,2
1495,1495,0.40289049999999804,26.0,25,100,2
1496,1496,0.40314109999999914,26.0,25,100,2
1497,1497,0.40343799999999774,26.0,25,100,2
1498,1498,0.4036970000000011,26.0,25,100,2
1499,1499,0.4039548999999987,26.0,25,100,2
1500,1500,0.40421329999999855,19.0,25,100,3
1501,1501,0.40447580000000016,20.0,25,100,3
1502,1502,0.40473090000000056,23.0,25,100,3
1503,1503,0.4049866999999985,23.0,25,100,3
1504,1504,0.40524759999999915,24.0,25,100,3
1505,1505,0.4057834999999983,24.0,25,100,3
1506,1506,0.40606469999999817,24.0,25,100,3
1507,1507,0.40633319999999884,24.0,25,100,3
1508,1508,0.4066189999999992,24.0,25,100,3
1509,1509,0.40734669999999795,24.0,25,100,3
1510,1510,0.4077756999999984,24.0,25,100,3
1511,1511,0.40802679999999825,24.0,25,100,3
1512,1512,0.4082839000000007,24.0,25,100,3
1513,1513,0.408574999999999,24.0,25,100,3
1514,1514,0.4088132999999985,24.0,25,100,3
1515,1515,0.4693819999999995,25.0,25,100,3
1516,1516,0.4725691000000012,25.0,25,100,3
1517,1517,0.47299500000000094,25.0,25,100,3
1518,1518,0.4736767999999998,25.0,25,100,3
1519,1519,0.47400160000000113,25.0,25,100,3
1520,1520,0.4745121999999995,25.0,25,100,3
1521,1521,0.4747768999999984,25.0,25,100,3
1522,1522,0.4750288999999981,25.0,25,100,3
1523,1523,0.47527219999999915,25.0,25,100,3
1524,1524,0.47553429999999963,25.0,25,100,3
1525,1525,0.4757947999999992,25.0,25,100,3
1526,1526,0.4760396,25.0,25,100,3
1527,1527,0.47628740000000036,25.0,25,100,3
1528,1528,0.4765519000000005,25.0,25,100,3
1529,1529,0.4767988999999986,25.0,25,100,3
1530,1530,0.4770511000000006,25.0,25,100,3
1531,1531,0.47749100000000055,25.0,25,100,3
1532,1532,0.47775649999999814,25.0,25,100,3
1533,1533,0.4780166000000001,25.0,25,100,3
1534,1534,0.4782635000000006,25.0,25,100,3
1535,1535,0.4785319000000001,25.0,25,100,3
1536,1536,0.47879130000000103,25.0,25,100,3
1537,1537,0.47905060000000077,25.0,25,100,3
1538,1538,0.47930399999999906,25.0,25,100,3
1539,1539,0.47956809999999805,25.0,25,100,3
1540,1540,0.4798279999999977,25.0,25,100,3
1541,1541,0.48009520000000094,25.0,25,100,3
1542,1542,0.4803551000000006,26.0,25,100,3
1543,1543,0.48061739999999986,26.0,25,100,3
1544,1544,0.4808734000000001,26.0,25,100,3
1545,1545,0.48117560000000026,26.0,25,100,3
1546,1546,0.48145669999999896,26.0,25,100,3
1547,1547,0.4817102999999996,26.0,25,100,3
1548,1548,0.4819519999999997,26.0,25,100,3
1549,1549,0.4821971000000005,26.0,25,100,3
1550,1550,0.4824766999999994,26.0,25,100,3
1551,1551,0.4827244999999998,26.0,25,100,3
1552,1552,0.4829675999999985,26.0,25,100,3
1553,1553,0.48319640000000064,26.0,25,100,3
1554,1554,0.4834624000000005,26.0,25,100,3
1555,1555,0.4837096999999986,26.0,25,100,3
1556,1556,0.4839601999999985,26.0,25,100,3
1557,1557,0.48420349999999956,26.0,25,100,3
1558,1558,0.4846088000000002,26.0,25,100,3
1559,1559,0.48486349999999945,26.0,25,100,3
1560,1560,0.4851238000000002,26.0,25,100,3
1561,1561,0.48586699999999894,26.0,25,100,3
1562,1562,0.4863204000000003,26.0,25,100,3
1563,1563,0.48658629999999903,26.0,25,100,3
1564,1564,0.4870024999999991,26.0,25,100,3
1565,1565,0.4872885999999994,26.0,25,100,3
1566,1566,0.5524650999999992,26.0,25,100,3
1567,1567,0.552708599999999,26.0,25,100,3
1568,1568,0.5529413000000005,26.0,25,100,3
1569,1569,0.5531822999999996,26.0,25,100,3
1570,1570,0.5534320000000008,26.0,25,100,3
1571,1571,0.5536805999999999,26.0,25,100,3
1572,1572,0.5539750999999988,26.0,25,100,3
1573,1573,0.5542437000000007,26.0,25,100,3
1574,1574,0.5545067999999986,26.0,25,100,3
1575,1575,0.5547532000000004,26.0,25,100,3
1576,1576,0.5550300999999997,26.0,25,100,3
1577,1577,0.5553029999999985,26.0,25,100,3
1578,1578,0.555559800000001,26.0,25,100,3
1579,1579,0.5558021000000011,26.0,25,100,3
1580,1580,0.556049999999999,26.0,25,100,3
1581,1581,0.5563164,26.0,25,100,3
1582,1582,0.5568698999999988,26.0,25,100,3
1583,1583,0.5575209000000001,26.0,25,100,3
1584,1584,0.5578380000000003,26.0,25,100,3
1585,1585,0.5580758999999986,26.0,25,100,3
1586,1586,0.5582974000000007,26.0,25,100,3
1587,1587,0.5586140999999998,26.0,25,100,3
1588,1588,0.5588549999999977,26.0,25,100,3
1589,1589,0.5590897999999989,26.0,25,100,3
1590,1590,0.5593176,26.0,25,100,3
1591,1591,0.5595581999999979,26.0,25,100,3
1592,1592,0.5597895000000008,26.0,25,100,3
1593,1593,0.5600108999999982,26.0,25,100,3
1594,1594,0.5602324000000003,26.0,25,100,3
1595,1595,0.560466899999998,26.0,25,100,3
1596,1596,0.5607006000000005,27.0,25,100,3
1597,1597,0.5609310000000001,27.0,25,100,3
1598,1598,0.5611524999999986,27.0,25,100,3
1599,1599,0.5613841999999991,27.0,25,100,3
1600,1600,0.5616088999999995,21.0,25,100,4
1601,1601,0.5618324000000001,21.0,25,100,4
1602,1602,0.5620538999999987,23.0,25,100,4
1603,1603,0.5622693000000005,23.0,25,100,4
1604,1604,0.5625032999999995,23.0,25,100,4
1605,1605,0.5627406999999991,23.0,25,100,4
1606,1606,0.5629776,23.0,25,100,4
1607,1607,0.5632084000000006,23.0,25,100,4
1608,1608,0.5634693999999989,23.0,25,100,4
1609,1609,0.5637264000000002,24.0,25,100,4
1610,1610,0.563953399999999,24.0,25,100,4
1611,1611,0.5641825000000011,24.0,25,100,4
1612,1612,0.5646516999999989,24.0,25,100,4
1613,1613,0.565014699999999,24.0,25,100,4
1614,1614,0.5652793999999979,24.0,25,100,4
1615,1615,0.5674168999999978,24.0,25,100,4
1616,1616,0.6353493999999991,25.0,25,100,4
1617,1617,0.6385973999999983,25.0,25,100,4
1618,1618,0.6388542000000008,25.0,25,100,4
1619,1619,0.6392479999999985,25.0,25,100,4
1620,1620,0.6395510999999985,25.0,25,100,4
1621,1621,0.6397973999999991,25.0,25,100,4
1622,1622,0.6401643999999997,25.0,25,100,4
1623,1623,0.6404513999999999,25.0,25,100,4
1624,1624,0.6408865000000006,25.0,25,100,4
1625,1625,0.6411991999999991,25.0,25,100,4
1626,1626,0.6416097999999977,25.0,25,100,4
1627,1627,0.6418606000000011,25.0,25,100,4
1628,1628,0.6421208999999983,25.0,25,100,4
1629,1629,0.6423874999999981,25.0,25,100,4
1630,1630,0.6426634,25.0,25,100,4
1631,1631,0.6429943999999992,25.0,25,100,4
1632,1632,0.6433110000000006,25.0,25,100,4
1633,1633,0.6437357000000006,25.0,25,100,4
1634,1634,0.6439999000000007,25.0,25,100,4
1635,1635,0.6442537999999978,25.0,25,100,4
1636,1636,0.6445170000000005,25.0,25,100,4
1637,1637,0.6447725999999996,25.0,25,100,4
1638,1638,0.6450122999999977,25.0,25,100,4
1639,1639,0.6452570999999985,25.0,25,100,4
1640,1640,0.6456218999999983,25.0,25,100,4
1641,1641,0.6459398999999983,25.0,25,100,4
1642,1642,0.6464074999999987,25.0,25,100,4
1643,1643,0.6467323999999977,25.0,25,100,4
1644,1644,0.6470154000000008,25.0,25,100,4
1645,1645,0.6474340999999981,25.0,25,100,4
1646,1646,0.6476857999999979,25.0,25,100,4
1647,1647,0.6479321999999996,25.0,25,100,4
1648,1648,0.6481883999999987,25.0,25,100,4
1649,1649,0.6484962000000003,25.0,25,100,4
1650,1650,0.6487498999999985,25.0,25,100,4
1651,1651,0.6490018000000006,25.0,25,100,4
1652,1652,0.6492742000000007,25.0,25,100,4
1653,1653,0.6495362,25.0,25,100,4
1654,1654,0.6497947000000011,25.0,25,100,4
1655,1655,0.6500482000000005,25.0,25,100,4
1656,1656,0.6502987000000005,25.0,25,100,4
1657,1657,0.6505608999999986,25.0,25,100,4
1658,1658,0.6508164000000001,25.0,25,100,4
1659,1659,0.6510756999999998,25.0,25,100,4
1660,1660,0.6513302999999979,25.0,25,100,4
1661,1661,0.6515899000000012,25.0,25,100,4
1662,1662,0.6518480000000011,25.0,25,100,4
1663,1663,0.6521033000000003,25.0,25,100,4
1664,1664,0.6523517999999981,25.0,25,100,4
1665,1665,0.6526168999999982,25.0,25,100,4
1666,1666,0.652863700000001,25.0,25,100,4
1667,1667,0.7195205999999992,25.0,25,100,4
1668,1668,0.7198153999999981,25.0,25,100,4
1669,1669,0.7200913,25.0,25,100,4
1670,1670,0.7203681999999993,25.0,25,100,4
1671,1671,0.7206514999999989,25.0,25,100,4
1672,1672,0.7209544000000001,25.0,25,100,4
1673,1673,0.7212353999999976,25.0,25,100,4
1674,1674,0.7215190999999983,25.0,25,100,4
1675,1675,0.7217751999999997,25.0,25,100,4
1676,1676,0.722028899999998,25.0,25,100,4
1677,1677,0.722286399999998,25.0,25,100,4
1678,1678,0.722555100000001,25.0,25,100,4
1679,1679,0.7228171999999979,25.0,25,100,4
1680,1680,0.7230695000000011,25.0,25,100,4
1681,1681,0.7237429999999989,25.0,25,100,4
1682,1682,0.7241365000000002,25.0,25,100,4
1683,1683,0.7244792000000011,25.0,25,100,4
1684,1684,0.7247248999999982,25.0,25,100,4
1685,1685,0.7249729999999985,25.0,25,100,4
1686,1686,0.7252210999999988,25.0,25,100,4
1687,1687,0.726932699999999,25.0,25,100,4
1688,1688,0.727214,25.0,25,100,4
1689,1689,0.7274861999999978,25.0,25,100,4
1690,1690,0.7277468999999996,25.0,25,100,4
1691,1691,0.7280021999999988,25.0,25,100,4
1692,1692,0.7282536999999998,25.0,25,100,4
1693,1693,0.7285249999999976,25.0,25,100,4
1694,1694,0.7289777999999991,25.0,25,100,4
1695,1695,0.7292670000000001,25.0,25,100,4
1696,1696,0.7295674999999981,25.0,25,100,4
1697,1697,0.7298322000000006,25.0,25,100,4
1698,1698,0.7300888999999984,25.0,25,100,4
1699,1699,0.7303937000000005,25.0,25,100,4
1700,1700,0.7306549000000011,25.0,25,100,5
1701,1701,0.7309522000000008,25.0,25,100,5
1702,1702,0.7312909999999988,25.0,25,100,5
1703,1703,0.7316748000000004,25.0,25,100,5
1704,1704,0.7320668999999995,25.0,25,100,5
1705,1705,0.7323376999999986,25.0,25,100,5
1706,1706,0.7325952999999998,25.0,25,100,5
1707,1707,0.7328328999999982,25.0,25,100,5
1708,1708,0.7330749999999995,25.0,25,100,5
1709,1709,0.7333080999999986,26.0,25,100,5
1710,1710,0.7335533000000005,26.0,25,100,5
1711,1711,0.7337893999999991,26.0,25,100,5
1712,1712,0.7340257000000001,26.0,25,100,5
1713,1713,0.7342687999999988,26.0,25,100,5
1714,1714,0.7345158000000005,26.0,25,100,5
1715,1715,0.7347481000000009,26.0,25,100,5
1716,1716,0.7349817999999999,26.0,25,100,5
1717,1717,0.8194303999999981,27.0,25,100,5
1718,1718,0.8224155999999994,27.0,25,100,5
1719,1719,0.8227264000000005,27.0,25,100,5
1720,1720,0.823015299999998,27.0,25,100,5
1721,1721,0.8235019999999977,27.0,25,100,5
1722,1722,0.8238050999999977,27.0,25,100,5
1723,1723,0.8243012000000007,27.0,25,100,5
1724,1724,0.8246299999999991,27.0,25,100,5
1725,1725,0.824917199999998,27.0,25,100,5
1726,1726,0.8251980000000003,27.0,25,100,5
1727,1727,0.8256492999999985,27.0,25,100,5
1728,1728,0.8259296999999997,27.0,25,100,5
1729,1729,0.8262092999999986,27.0,25,100,5
1730,1730,0.8265025000000001,27.0,25,100,5
1731,1731,0.8267913,27.0,25,100,5
1732,1732,0.8270604999999982,27.0,25,100,5
1733,1733,0.8273428999999979,27.0,25,100,5
1734,1734,0.827633800000001,27.0,25,100,5
1735,1735,0.8280768999999992,27.0,25,100,5
1736,1736,0.8283494999999981,27.0,25,100,5
1737,1737,0.8286589000000006,27.0,25,100,5
1738,1738,0.8289279999999977,27.0,25,100,5
1739,1739,0.8291989999999991,27.0,25,100,5
1740,1740,0.8294831999999985,27.0,25,100,5
1741,1741,0.8297553999999998,27.0,25,100,5
1742,1742,0.8300345,27.0,25,100,5
1743,1743,0.8303370000000001,27.0,25,100,5
1744,1744,0.8306825999999994,27.0,25,100,5
1745,1745,0.8309752999999986,27.0,25,100,5
1746,1746,0.8312702999999999,27.0,25,100,5
1747,1747,0.831570499999998,27.0,25,100,5
1748,1748,0.8318475999999997,27.0,25,100,5
1749,1749,0.8321259999999988,27.0,25,100,5
1750,1750,0.8324151999999998,27.0,25,100,5
1751,1751,0.8326968999999984,27.0,25,100,5
1752,1752,0.8329652999999979,27.0,25,100,5
1753,1753,0.833246299999999,27.0,25,100,5
1754,1754,0.8335398999999981,27.0,25,100,5
1755,1755,0.8338161,27.0,25,100,5
1756,1756,0.8340867999999979,27.0,25,100,5
1757,1757,0.834375099999999,27.0,25,100,5
1758,1758,0.8346544999999992,27.0,25,100,5
1759,1759,0.8349219999999988,27.0,25,100,5
1760,1760,0.8351904999999995,27.0,25,100,5
1761,1761,0.8354748999999977,27.0,25,100,5
