,Iteration,Time,Fitness,Temperature,max_iters
382,382,0.23866230000567157,28.0,1.0,8192
383,383,0.23874200000136625,28.0,1.0,8192
384,384,0.23881890000484418,28.0,1.0,8192
385,385,0.23889590000908356,28.0,1.0,8192
386,386,0.23897400000714697,28.0,1.0,8192
387,387,0.23905160000140313,28.0,1.0,8192
388,388,0.24034090001077857,28.0,1.0,8192
389,389,0.24062430000049062,28.0,1.0,8192
390,390,0.2407318000041414,28.0,1.0,8192
391,391,0.2408170999988215,28.0,1.0,8192
392,392,0.24089790000289213,28.0,1.0,8192
393,393,0.24097720001009293,28.0,1.0,8192
394,394,0.2410548000043491,28.0,1.0,8192
395,395,0.24113080000097398,28.0,1.0,8192
396,396,0.2412081000074977,28.0,1.0,8192
397,397,0.24128529999870807,28.0,1.0,8192
398,398,0.24136290000751615,28.0,1.0,8192
399,399,0.24143870000261813,28.0,1.0,8192
400,400,0.24165960001118947,28.0,1.0,8192
401,401,0.24190760000783484,28.0,1.0,8192
402,402,0.24218040000414476,28.0,1.0,8192
403,403,0.24233550000644755,28.0,1.0,8192
404,404,0.24244950000138488,28.0,1.0,8192
405,405,0.2425435000041034,28.0,1.0,8192
406,406,0.24319210000976454,28.0,1.0,8192
407,407,0.2433175000041956,28.0,1.0,8192
408,408,0.24340269999811426,28.0,1.0,8192
409,409,0.2434828999976162,28.0,1.0,8192
410,410,0.24356960000295658,28.0,1.0,8192
411,411,0.2436504000070272,28.0,1.0,8192
412,412,0.24377180000010412,28.0,1.0,8192
413,413,0.24386640000739135,28.0,1.0,8192
414,414,0.24394670000765473,28.0,1.0,8192
415,415,0.24402540001028683,28.0,1.0,8192
416,416,0.2441034000075888,28.0,1.0,8192
417,417,0.24418160000641365,28.0,1.0,8192
418,418,0.24444239999866113,28.0,1.0,8192
419,419,0.24456960000679828,28.0,1.0,8192
420,420,0.24469430001045112,28.0,1.0,8192
421,421,0.24478920000547078,28.0,1.0,8192
422,422,0.24486990000877995,28.0,1.0,8192
423,423,0.24494740000227466,28.0,1.0,8192
424,424,0.24517910000577103,28.0,1.0,8192
425,425,0.24528420000569895,28.0,1.0,8192
426,426,0.2453654999990249,28.0,1.0,8192
427,427,0.24544510000851005,28.0,1.0,8192
428,428,0.24556090000260156,28.0,1.0,8192
429,429,0.24566950000007637,28.0,1.0,8192
430,430,0.2457639000058407,28.0,1.0,8192
431,431,0.24585839999781456,28.0,1.0,8192
432,432,0.245952600002056,28.0,1.0,8192
433,433,0.24609070000587963,28.0,1.0,8192
434,434,0.24619210000673775,28.0,1.0,8192
435,435,0.24628830001165625,28.0,1.0,8192
436,436,0.24638130000676028,28.0,1.0,8192
437,437,0.24647579999873415,28.0,1.0,8192
438,438,0.2465688000083901,28.0,1.0,8192
439,439,0.24664910000865348,28.0,1.0,8192
440,440,0.2467291000066325,28.0,1.0,8192
441,441,0.24680620001163334,28.0,1.0,8192
442,442,0.24688410000817385,28.0,1.0,8192
443,443,0.24696200000471435,28.0,1.0,8192
444,444,0.24704030000430066,28.0,1.0,8192
445,445,0.24711950001074,28.0,1.0,8192
446,446,0.24719780001032632,28.0,1.0,8192
447,447,0.24727630001143552,28.0,1.0,8192
448,448,0.2473547999979928,28.0,1.0,8192
449,449,0.24743350000062492,28.0,1.0,8192
450,450,0.2475099000002956,28.0,1.0,8192
451,451,0.2475968000071589,28.0,1.0,8192
452,452,0.2477087000006577,28.0,1.0,8192
453,453,0.24784640000143554,28.0,1.0,8192
454,454,0.2479511999990791,28.0,1.0,8192
455,455,0.24804590000712778,28.0,1.0,8192
456,456,0.24814160000823904,28.0,1.0,8192
457,457,0.2482285000005504,28.0,1.0,8192
458,458,0.24830970000766683,28.0,1.0,8192
459,459,0.24838889999955427,28.0,1.0,8192
460,460,0.24850180000066757,28.0,1.0,8192
461,461,0.24859060000744648,28.0,1.0,8192
462,462,0.24867240000457969,28.0,1.0,8192
463,463,0.24875830000382848,28.0,1.0,8192
464,464,0.24883779999800026,28.0,1.0,8192
465,465,0.24891750000824686,28.0,1.0,8192
466,466,0.24899610001011752,28.0,1.0,8192
467,467,0.24907440000970382,28.0,1.0,8192
468,468,0.249158400009037,28.0,1.0,8192
469,469,0.2492398000031244,28.0,1.0,8192
470,470,0.24931900000956375,28.0,1.0,8192
471,471,0.24939810000068974,28.0,1.0,8192
472,472,0.24947460000112187,28.0,1.0,8192
473,473,0.24956080000265501,28.0,1.0,8192
474,474,0.2497087000083411,28.0,1.0,8192
475,475,0.24983719999727327,28.0,1.0,8192
476,476,0.2499309999984689,28.0,1.0,8192
477,477,0.2500123000063468,28.0,1.0,8192
478,478,0.25009159999899566,28.0,1.0,8192
479,479,0.2501695000100881,28.0,1.0,8192
480,480,0.25024790001043584,28.0,1.0,8192
481,481,0.2503272000030847,28.0,1.0,8192
482,482,0.2504648000031011,28.0,1.0,8192
483,483,0.2505649000086123,28.0,1.0,8192
484,484,0.25064530000963714,28.0,1.0,8192
485,485,0.2507261999999173,28.0,1.0,8192
486,486,0.2508067000017036,28.0,1.0,8192
487,487,0.25088490000052843,28.0,1.0,8192
488,488,0.25096360000316054,28.0,1.0,8192
489,489,0.25104270000883844,28.0,1.0,8192
490,490,0.2511215999984415,28.0,1.0,8192
491,491,0.2512042000016663,28.0,1.0,8192
492,492,0.2512843000004068,28.0,1.0,8192
493,493,0.2513848000089638,28.0,1.0,8192
494,494,0.2514709000097355,28.0,1.0,8192
495,495,0.2515579000028083,28.0,1.0,8192
496,496,0.2516390000091633,28.0,1.0,8192
497,497,0.2517617999983486,28.0,1.0,8192
498,498,0.25185359999886714,28.0,1.0,8192
499,499,0.2519369000074221,28.0,1.0,8192
500,500,0.25202500000887085,28.0,1.0,8192
501,501,0.2521092000097269,28.0,1.0,8192
502,502,0.2521897000115132,28.0,1.0,8192
503,503,0.25226999999722466,28.0,1.0,8192
504,504,0.2523505999997724,28.0,1.0,8192
505,505,0.2524324000114575,28.0,1.0,8192
506,506,0.25251900000148453,28.0,1.0,8192
507,507,0.2526025999977719,28.0,1.0,8192
508,508,0.2526830999995582,28.0,1.0,8192
509,509,0.2527645000081975,28.0,1.0,8192
510,510,0.2528452000115067,28.0,1.0,8192
511,511,0.25292530001024716,28.0,1.0,8192
512,512,0.25300609999976587,28.0,1.0,8192
513,513,0.26699630000803154,28.0,1.0,8192
514,514,0.26730469999893103,28.0,1.0,8192
515,515,0.2674723000091035,28.0,1.0,8192
516,516,0.26762389999930747,28.0,1.0,8192
517,517,0.2677663000067696,28.0,1.0,8192
518,518,0.26790839999739546,28.0,1.0,8192
519,519,0.2680533000093419,28.0,1.0,8192
520,520,0.26834120000421535,28.0,1.0,8192
521,521,0.26855610001075547,28.0,1.0,8192
522,522,0.2686747999978252,28.0,1.0,8192
523,523,0.2687740999972448,28.0,1.0,8192
524,524,0.26887250000436325,28.0,1.0,8192
525,525,0.2689697000023443,28.0,1.0,8192
526,526,0.2690642000088701,28.0,1.0,8192
527,527,0.26922950000152923,28.0,1.0,8192
528,528,0.26932570000644773,28.0,1.0,8192
529,529,0.26940710000053514,28.0,1.0,8192
530,530,0.2694882000068901,28.0,1.0,8192
531,531,0.2695791000005556,28.0,1.0,8192
532,532,0.269661600003019,28.0,1.0,8192
533,533,0.2697442000062438,28.0,1.0,8192
534,534,0.26982510001107585,28.0,1.0,8192
535,535,0.2699070000089705,28.0,1.0,8192
536,536,0.26998969999840483,28.0,1.0,8192
537,537,0.2700714000093285,28.0,1.0,8192
538,538,0.2701536000095075,28.0,1.0,8192
539,539,0.2702340000105323,28.0,1.0,8192
540,540,0.270315900008427,28.0,1.0,8192
541,541,0.27039659999718424,28.0,1.0,8192
542,542,0.27047550000133924,28.0,1.0,8192
543,543,0.2705634000012651,28.0,1.0,8192
544,544,0.27064750000135973,28.0,1.0,8192
545,545,0.2707282000046689,28.0,1.0,8192
546,546,0.2708411000057822,28.0,1.0,8192
547,547,0.2709461000049487,28.0,1.0,8192
548,548,0.27103509999869857,28.0,1.0,8192
549,549,0.2711788000015076,28.0,1.0,8192
550,550,0.271271000005072,28.0,1.0,8192
551,551,0.27135480000288226,28.0,1.0,8192
552,552,0.27143530000466853,28.0,1.0,8192
553,553,0.2715386000054423,28.0,1.0,8192
554,554,0.27164200000697747,28.0,1.0,8192
555,555,0.2717278000054648,28.0,1.0,8192
556,556,0.2718109999987064,28.0,1.0,8192
557,557,0.27191409999795724,28.0,1.0,8192
558,558,0.27204370000981726,28.0,1.0,8192
559,559,0.2721485000074608,28.0,1.0,8192
560,560,0.27223260000755545,28.0,1.0,8192
561,561,0.2723154999985127,28.0,1.0,8192
562,562,0.27239700000791345,28.0,1.0,8192
563,563,0.27247900000656955,28.0,1.0,8192
564,564,0.2725683000026038,28.0,1.0,8192
565,565,0.27265080000506714,28.0,1.0,8192
566,566,0.27273199999763165,28.0,1.0,8192
567,567,0.2728137000085553,28.0,1.0,8192
568,568,0.27289540000492707,28.0,1.0,8192
569,569,0.2729779000073904,28.0,1.0,8192
570,570,0.27305750000232365,28.0,1.0,8192
571,571,0.2731386000086786,28.0,1.0,8192
572,572,0.27321939999819733,28.0,1.0,8192
573,573,0.27330200000142213,28.0,1.0,8192
574,574,0.2733833000093,28.0,1.0,8192
575,575,0.2734634000080405,28.0,1.0,8192
576,576,0.2736480000021402,28.0,1.0,8192
577,577,0.2738512000069022,28.0,1.0,8192
