,Iteration,Time,Fitness,Temperature,max_iters
277,277,0.17772550000518095,8.0,1.0,1000
278,278,0.17781920000561513,8.0,1.0,1000
279,279,0.17790850000164937,8.0,1.0,1000
280,280,0.17800400000123773,8.0,1.0,1000
281,281,0.17809469999338035,8.0,1.0,1000
282,282,0.17818439999246038,8.0,1.0,1000
283,283,0.1782740000053309,8.0,1.0,1000
284,284,0.17836360000364948,8.0,1.0,1000
285,285,0.17845350000425242,8.0,1.0,1000
286,286,0.1785258000018075,8.0,1.0,1000
287,287,0.1786197000037646,8.0,1.0,1000
288,288,0.17869770000106655,9.0,1.0,1000
289,289,0.17878810000547674,9.0,1.0,1000
290,290,0.17905880000034813,9.0,1.0,1000
291,291,0.17922659999749158,9.0,1.0,1000
292,292,0.17934750000131316,9.0,1.0,1000
293,293,0.17946070000471082,9.0,1.0,1000
294,294,0.17968839999230113,9.0,1.0,1000
295,295,0.17980589999933727,9.0,1.0,1000
296,296,0.1799165999982506,9.0,1.0,1000
297,297,0.17998329999682028,9.0,1.0,1000
298,298,0.1800368999975035,9.0,1.0,1000
299,299,0.1800881999952253,9.0,1.0,1000
300,300,0.18013870000140741,9.0,1.0,1000
301,301,0.18018719999236055,9.0,1.0,1000
302,302,0.1802386000053957,9.0,1.0,1000
303,303,0.1802793999959249,9.0,1.0,1000
304,304,0.1803317000012612,9.0,1.0,1000
305,305,0.1803832000005059,9.0,1.0,1000
306,306,0.1804349000012735,9.0,1.0,1000
307,307,0.18048529999214225,9.0,1.0,1000
308,308,0.18053539999527857,9.0,1.0,1000
309,309,0.18058519999613054,9.0,1.0,1000
310,310,0.1807730000000447,9.0,1.0,1000
311,311,0.18082609999692068,9.0,1.0,1000
312,312,0.18087729999388102,9.0,1.0,1000
313,313,0.18092040000192355,9.0,1.0,1000
314,314,0.181012400003965,9.0,1.0,1000
315,315,0.18109919999551494,9.0,1.0,1000
316,316,0.1811498000024585,9.0,1.0,1000
317,317,0.18121910000627395,9.0,1.0,1000
318,318,0.18129740000586025,9.0,1.0,1000
319,319,0.18143609999970067,9.0,1.0,1000
320,320,0.18152899999404326,9.0,1.0,1000
321,321,0.18165159999625757,9.0,1.0,1000
322,322,0.1817830999934813,9.0,1.0,1000
323,323,0.18189459999848623,9.0,1.0,1000
324,324,0.18197330000111833,9.0,1.0,1000
325,325,0.1821267000050284,9.0,1.0,1000
326,326,0.1823339999973541,9.0,1.0,1000
327,327,0.18252279999433085,9.0,1.0,1000
328,328,0.18260030000237748,9.0,1.0,1000
329,329,0.1826615000027232,9.0,1.0,1000
330,330,0.18272589999833144,9.0,1.0,1000
331,331,0.18277800000214484,9.0,1.0,1000
332,332,0.18282000000181142,9.0,1.0,1000
333,333,0.18287030000647064,9.0,1.0,1000
334,334,0.1829217000049539,9.0,1.0,1000
335,335,0.18297189999429975,9.0,1.0,1000
336,336,0.18307220000133384,9.0,1.0,1000
337,337,0.1831458999949973,9.0,1.0,1000
338,338,0.1833022000064375,9.0,1.0,1000
339,339,0.18337830000382382,9.0,1.0,1000
340,340,0.18343190000450704,9.0,1.0,1000
341,341,0.18348300000070594,9.0,1.0,1000
342,342,0.18353739999292884,9.0,1.0,1000
343,343,0.18358789999911096,9.0,1.0,1000
344,344,0.18363859999226406,9.0,1.0,1000
345,345,0.18368909999844618,9.0,1.0,1000
346,346,0.18376810000336263,9.0,1.0,1000
347,347,0.1838683999958448,9.0,1.0,1000
348,348,0.1839200999966124,9.0,1.0,1000
349,349,0.18397050000203308,9.0,1.0,1000
350,350,0.1840094999934081,9.0,1.0,1000
351,351,0.18405989999882877,9.0,1.0,1000
352,352,0.18409880000399426,9.0,1.0,1000
353,353,0.18414769999799319,9.0,1.0,1000
354,354,0.1842010999971535,9.0,1.0,1000
355,355,0.18463669999619015,9.0,1.0,1000
356,356,0.1847217000031378,9.0,1.0,1000
357,357,0.18477510000229813,9.0,1.0,1000
358,358,0.18482599999697413,9.0,1.0,1000
359,359,0.18488349999825004,9.0,1.0,1000
360,360,0.18498589999217074,9.0,1.0,1000
361,361,0.185043699995731,9.0,1.0,1000
362,362,0.18510400000377558,9.0,1.0,1000
363,363,0.1851641999965068,9.0,1.0,1000
364,364,0.18520949999219738,9.0,1.0,1000
365,365,0.18526879999262746,9.0,1.0,1000
366,366,0.1853298000060022,9.0,1.0,1000
367,367,0.18538929999340326,9.0,1.0,1000
368,368,0.1854488999961177,9.0,1.0,1000
369,369,0.1855535999929998,9.0,1.0,1000
370,370,0.18559740000637248,9.0,1.0,1000
371,371,0.185650400002487,9.0,1.0,1000
372,372,0.1857432999968296,9.0,1.0,1000
373,373,0.18580950000614394,9.0,1.0,1000
374,374,0.18592279999575112,9.0,1.0,1000
375,375,0.18607300000439864,9.0,1.0,1000
376,376,0.1861769999959506,9.0,1.0,1000
377,377,0.18627449999621604,9.0,1.0,1000
378,378,0.18634460000612307,9.0,1.0,1000
379,379,0.18643849999352824,9.0,1.0,1000
380,380,0.18653609999455512,9.0,1.0,1000
381,381,0.18662789999507368,9.0,1.0,1000
382,382,0.18679550000524614,9.0,1.0,1000
383,383,0.18690200000128243,9.0,1.0,1000
384,384,0.18699529999867082,9.0,1.0,1000
385,385,0.18708540000079665,9.0,1.0,1000
386,386,0.18721790000563487,9.0,1.0,1000
387,387,0.18732650000310969,9.0,1.0,1000
388,388,0.18753640000068117,9.0,1.0,1000
389,389,0.18765690000145696,9.0,1.0,1000
390,390,0.1878114999999525,9.0,1.0,1000
391,391,0.18789869999454822,9.0,1.0,1000
392,392,0.188027800002601,9.0,1.0,1000
393,393,0.18814220000058413,9.0,1.0,1000
394,394,0.18828210000356194,9.0,1.0,1000
395,395,0.1883949000039138,9.0,1.0,1000
396,396,0.18852280000282917,9.0,1.0,1000
397,397,0.1886467000003904,9.0,1.0,1000
398,398,0.18889190000481904,9.0,1.0,1000
399,399,0.1890131999971345,9.0,1.0,1000
400,400,0.1890930999943521,9.0,1.0,1000
401,401,0.18918689999554772,9.0,1.0,1000
